"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","hourOfDay","weekNum","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"Oct 9, 2018  8:00 PM",12,6,2,24.5,9,2,8.33333333333333,100,6,1,23,20,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 10, 2018  6:00 PM",16,16,2,9.5,13.5,3,15.75,252,7,0,22,18,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 10, 2018  8:00 PM",13,13,2,6,18,3,15.75,204.75,7,0,22,20,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 11, 2018  6:00 PM",6,4,0,18.5,0,4,100,600,1,10,21,18,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 11, 2018  8:00 PM",1,2,1,5,0,4,100,100,1,10,21,20,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Oct 14, 2018  5:00 PM",9,4,0,28,8,0,14.5,130.5,4,7,18,17,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 14, 2018  7:00 PM",17,13,2,49.5,14.5,0,14.5,246.5,4,7,18,19,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 14, 2018  9:00 PM",2,8,2,24,13,0,14.5,29,4,7,18,21,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Oct 15, 2018  6:00 PM",31,23,2,22,5,1,18.6,576.6,5,6,17,18,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 15, 2018  8:00 PM",6,4,1,75,36,1,18.6,111.6,5,6,17,20,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 15, 2018 10:00 PM",0,5,1,0,11,1,18.6,0,5,6,17,22,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Oct 16, 2018  6:00 PM",20,7,1,118,9,2,12.2,244,6,5,16,18,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 16, 2018  8:00 PM",2,7,1,0,11.5,2,12.2,24.4,6,5,16,20,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 16, 2018 10:00 PM",0,1,1,0,20,2,12.2,0,6,5,16,22,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Oct 17, 2018  5:00 PM",14,3,1,37,33,3,18.4,257.6,7,4,15,17,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 17, 2018  7:00 PM",16,18,2,4.5,9.5,3,18.4,294.4,7,4,15,19,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 17, 2018  9:00 PM",9,10,2,11.5,3.5,3,18.4,165.6,7,4,15,21,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 18, 2018  6:00 PM",14,10,1,64,9,4,7,98,8,3,14,18,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 18, 2018  8:00 PM",13,5,1,30,1.5,4,7,91,8,3,14,20,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 20, 2018  3:00 PM",36,6,2,858,15,6,10.25,369,10,1,12,15,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 20, 2018  5:00 PM",3,10,1,712,5.5,6,10.25,30.75,10,1,12,17,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 21, 2018  6:00 PM",41,32,2,31,8,0,11,451,11,0,11,18,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 21, 2018  8:00 PM",15,14,2,115.5,13.5,0,11,165,11,0,11,20,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 21, 2018 10:00 PM",0,3,1,0,12,0,11,0,11,0,11,22,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Oct 22, 2018 10:00 AM",0,2,1,0,0,1,9.8,0,1,8,10,10,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Oct 22, 2018  6:00 PM",29,17,2,59,11.5,1,9.8,284.2,1,8,10,18,4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 22, 2018  8:00 PM",6,7,1,70.5,7.5,1,9.8,58.8,1,8,10,20,4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 22, 2018 10:00 PM",0,5,1,0,11,1,9.8,0,1,8,10,22,4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Oct 23, 2018  6:00 PM",15,13,1,12,2,2,20.3333333333333,305,2,7,9,18,4,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 23, 2018  8:00 PM",9,5,2,16,28.5,2,20.3333333333333,183,2,7,9,20,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 23, 2018 10:00 PM",0,3,1,0,0,2,20.3333333333333,0,2,7,9,22,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Oct 24, 2018  5:00 PM",12,7,0,5,7,3,11.75,141,3,6,8,17,5,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 24, 2018  7:00 PM",16,18,2,20.5,13,3,11.75,188,3,6,8,19,5,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 24, 2018  9:00 PM",10,9,2,2,7,3,11.75,117.5,3,6,8,21,5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Oct 25, 2018  6:00 PM",12,5,1,107.5,15.5,4,13.6666666666667,164,4,5,7,18,5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 25, 2018  8:00 PM",7,9,1,41,5,4,13.6666666666667,95.6666666666667,4,5,7,20,5,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 26, 2018  1:00 PM",12,3,0,78.5,6,5,14.5,174,5,4,6,13,5,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 26, 2018  3:00 PM",6,4,1,2283,19,5,14.5,87,5,4,6,15,5,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 26, 2018  5:00 PM",2,7,1,1449,4,5,14.5,29,5,4,6,17,5,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 28, 2018  6:00 PM",28,14,1,119.5,5.5,0,9.4,263.2,7,2,4,18,5,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 28, 2018  8:00 PM",6,17,2,58,12,0,9.4,56.4,7,2,4,20,5,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 28, 2018 10:00 PM",0,7,2,0,12,0,9.4,0,7,2,4,22,5,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Oct 29, 2018  5:00 PM",17,3,0,62.5,10.5,1,22.5,382.5,8,1,3,17,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 29, 2018  7:00 PM",15,12,3,173.5,39,1,22.5,337.5,8,1,3,19,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 29, 2018  9:00 PM",0,8,1,0,14,1,22.5,0,8,1,3,21,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 29, 2018 11:00 PM",0,4,1,0,8,1,22.5,0,8,1,3,23,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Oct 30, 2018  6:00 PM",16,6,1,86,14.5,2,12,192,9,0,2,18,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 30, 2018  8:00 PM",13,18,2,38,11,2,12,156,9,0,2,20,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 30, 2018 10:00 PM",0,3,1,0,9,2,12,0,9,0,2,22,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Oct 31, 2018  6:00 PM",22,9,2,62,16,3,17.75,390.5,1,7,1,18,6,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Oct 31, 2018  8:00 PM",4,9,2,12.5,19.5,3,17.75,71,1,7,1,20,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 4, 2018  6:00 PM",16,7,1,49,21,0,16.75,268,5,3,39,18,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 4, 2018  8:00 PM",13,15,2,14.5,12.5,0,16.75,217.75,5,3,39,20,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 4, 2018 10:00 PM",0,3,1,0,0,0,16.75,0,5,3,39,22,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Nov 5, 2018  5:00 PM",20,11,0,13,7,1,14.75,295,6,2,38,17,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 5, 2018  7:00 PM",28,23,5,28.5,18,1,14.75,413,6,2,38,19,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 5, 2018  9:00 PM",2,10,1,25,4.5,1,14.75,29.5,6,2,38,21,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 6, 2018  6:00 PM",22,10,1,57.5,10,2,12.5,275,7,1,37,18,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 6, 2018  8:00 PM",11,13,2,73,15,2,12.5,137.5,7,1,37,20,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 7, 2018  6:00 PM",31,20,2,13,10,3,12.25,379.75,8,0,36,18,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 7, 2018  8:00 PM",14,12,2,47,14.5,3,12.25,171.5,8,0,36,20,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 7, 2018 10:00 PM",1,3,0,19,0,3,12.25,12.25,8,0,36,22,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 8, 2018  6:00 PM",14,5,1,43,15,4,10.5,147,1,6,35,18,7,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 8, 2018  8:00 PM",10,10,1,14.5,6,4,10.5,105,1,6,35,20,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 9, 2018  2:00 PM",8,4,1,113,25,5,22.3333333333333,178.666666666666,2,5,34,14,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 9, 2018  4:00 PM",6,4,1,18.5,8.5,5,22.3333333333333,134,2,5,34,16,7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 9, 2018  6:00 PM",0,2,1,0,0,5,22.3333333333333,0,2,5,34,18,7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Nov 11, 2018  6:00 PM",19,9,1,81.5,11,0,9.75,185.25,4,3,32,18,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 11, 2018  8:00 PM",9,13,1,45.5,8.5,0,9.75,87.75,4,3,32,20,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 11, 2018 10:00 PM",0,2,1,0,0,0,9.75,0,4,3,32,22,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Nov 12, 2018  6:00 PM",27,14,2,65,15.5,1,12.2,329.4,5,2,31,18,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 12, 2018  8:00 PM",9,15,2,39,13,1,12.2,109.8,5,2,31,20,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 12, 2018 10:00 PM",0,3,1,0,4,1,12.2,0,5,2,31,22,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Nov 13, 2018  6:00 PM",24,9,1,62.5,19,2,22.25,534,6,1,30,18,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 13, 2018  8:00 PM",13,12,2,29,25.5,2,22.25,289.25,6,1,30,20,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 13, 2018 10:00 PM",0,2,0,0,0,2,22.25,0,6,1,30,22,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Nov 14, 2018  6:00 PM",21,15,2,35.5,19,3,15.5,325.5,7,0,29,18,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 14, 2018  8:00 PM",9,10,1,4.5,12,3,15.5,139.5,7,0,29,20,8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 25, 2018  5:00 PM",11,3,0,59,5.5,0,7.5,82.5,11,4,18,17,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 25, 2018  7:00 PM",8,11,1,61.5,8.5,0,7.5,60,11,4,18,19,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116,4.5,16.6,0.08,0.18,0.02,2
"Nov 25, 2018  9:00 PM",3,5,1,22,2,0,7.5,22.5,11,4,18,21,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,116,4.5,16.6,0.08,0.18,0.02,1
"Nov 26, 2018  6:00 PM",6,0,1,17,0,1,100,600,12,3,17,18,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,116,4.5,16.6,0.08,0.18,0.02,1
