"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"Sep 25, 2018 12:00 PM",5,2,1,3.5,5.5,2,14,70,-1,22,43,11,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,634,4.1,15.3,0.04,0.49,0.21,2
"Sep 25, 2018  6:00 PM",8,8,1,11,15.5,2,14,112,-1,22,43,11,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,634,4.1,15.3,0.04,0.49,0.21,2
"Sep 25, 2018  8:00 PM",2,1,1,1106,0,2,14,28,-1,22,43,11,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21,2
"Sep 27, 2018 10:00 AM",0,1,1,0,0,4,7,0,-1,20,41,1,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,634,4.1,15.3,0.04,0.49,0.21,1
"Sep 27, 2018  2:00 PM",5,3,1,4.5,5,4,7,35,-1,20,41,1,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,634,4.1,15.3,0.04,0.49,0.21,2
"Sep 27, 2018  4:00 PM",4,5,1,13,5.5,4,7,28,-1,20,41,1,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21,2
"Sep 27, 2018  8:00 PM",2,0,0,333.5,0,4,7,14,-1,20,41,1,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,634,4.1,15.3,0.04,0.49,0.21,2
"Sep 28, 2018  8:00 AM",0,1,1,0,0,5,13,0,-1,19,40,1,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,634,4.1,15.3,0.04,0.49,0.21,1
"Sep 28, 2018  2:00 PM",3,3,1,4,12.5,5,13,39,-1,19,40,1,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,634,4.1,15.3,0.04,0.49,0.21,2
"Sep 28, 2018  4:00 PM",6,5,1,0.5,7,5,13,78,-1,19,40,1,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21,2
"Oct 1, 2018  1:00 PM",11,10,1,16,7.5,1,8.8,96.8,-1,16,37,1,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,634,4.1,15.3,0.04,0.49,0.21,2
"Oct 1, 2018  3:00 PM",11,8,1,3.5,11.5,1,8.8,96.8,-1,16,37,1,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21,2
"Oct 1, 2018  5:00 PM",2,4,1,1,6,1,8.8,17.6,-1,16,37,1,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,634,4.1,15.3,0.04,0.49,0.21,1
"Oct 2, 2018 10:00 AM",2,2,1,5,0,2,10.8571428571429,21.7142857142857,-1,15,36,1,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,634,4.1,15.3,0.04,0.49,0.21,1
"Oct 2, 2018  3:00 PM",10,8,1,12,13,2,10.8571428571429,108.571428571429,-1,15,36,1,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,634,4.1,15.3,0.04,0.49,0.21,2
