"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"May 6, 2018  6:00 PM",36,33,0.6,24.8,14.8,0,14.8,532.8,5,4,5,5,18,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,5
"May 7, 2018  6:00 PM",53,46,0.8,49.8,12,1,15,795,6,3,4,6,18,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,5
"May 8, 2018  6:00 PM",72,52,0.6,43.2,12.4,2,12.4,892.8,7,2,3,6,18,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,5
"May 9, 2018  6:00 PM",46,39,0.6,47,15.2,3,15.2,699.2,8,1,2,6,18,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,5
"May 10, 2018  6:00 PM",25,13,0.25,38.25,32.75,4,32.75,818.75,9,0,1,6,18,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,4
"May 13, 2018  6:00 PM",33,29,0.4,52.8,16.8,0,21,693,3,4,29,6,18,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,5
"May 14, 2018  6:00 PM",64,55,0.6,32.6,10.6,1,13.25,848,4,3,28,7,18,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,5
"May 15, 2018  6:00 PM",61,52,0.6,53.6,14,2,17.5,1067.5,5,2,27,7,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,5
"May 16, 2018  6:00 PM",77,61,0.8,24,10,3,10,770,6,1,26,7,18,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,5
"May 17, 2018  6:00 PM",32,25,0.4,243.8,20.8,4,26,832,7,0,25,7,18,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,5
"May 20, 2018  6:00 PM",35,24,0.4,53.6,24,0,40,1400,3,4,22,7,18,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,5
"May 21, 2018  6:00 PM",65,50,1,32.25,11.5,1,11.5,747.5,4,3,21,8,18,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,4
"May 22, 2018  6:00 PM",42,26,0.75,52.5,24,2,24,1008,5,2,20,8,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,4
"May 23, 2018  6:00 PM",70,62,0.8,15.8,10.4,3,13,910,6,1,19,8,18,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,5
"May 24, 2018  5:00 PM",34,26,0,39.8333333333333,12.6666666666667,4,15.2,516.8,7,0,18,8,17,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,6
"May 28, 2018  6:00 PM",48,43,0.5,22.6666666666667,9.66666666666667,1,14.5,696,4,4,14,9,18,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,6
"May 29, 2018  6:00 PM",49,46,0.5,69.3333333333333,14.5,2,17.4,852.6,5,3,13,9,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,6
"May 30, 2018  5:00 PM",72,63,0,54.5,12.6666666666667,3,15.2,1094.4,6,2,12,9,17,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,6
"May 31, 2018  6:00 PM",46,14,0.4,27.6,38.8,4,38.8,1784.8,7,1,11,9,18,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,5
"Jun 3, 2018  6:00 PM",29,15,0.5,17.75,14.5,0,14.5,420.5,2,4,8,9,18,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,4
"Jun 4, 2018  6:00 PM",55,50,0.6,33.8,14,1,17.5,962.5,3,3,7,10,18,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,5
"Jun 5, 2018  6:00 PM",41,29,0.6,26.4,18,2,22.5,922.5,4,2,6,10,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,5
"Jun 6, 2018  5:00 PM",56,48,0,52,13.1666666666667,3,19.75,1106,5,1,5,10,17,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,6
"Jun 7, 2018  6:00 PM",29,16,0.5,53.25,21,4,21,609,6,0,4,10,18,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,4
