"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"Apr 12, 2017  6:00 PM",24,9,0,25,31.5,3,37.8,907.2,-1,2,21,2,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,93,4,10.12,0.04,0.27,0.08,6
"Apr 13, 2017 12:00 AM",78,72,0,47.5454545454545,6.27272727272727,4,6.9,538.2,-1,1,20,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,93,4,10.12,0.04,0.27,0.08,11
"Apr 17, 2017 11:00 AM",14,12,0.5,6.5,4.5,1,4.5,63,3,4,16,3,11,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,93,4,10.12,0.04,0.27,0.08,2
"Apr 18, 2017  7:00 PM",31,22,0.2,102.6,24,2,24,744,4,3,15,3,19,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,93,4,10.12,0.04,0.27,0.08,5
"Apr 19, 2017 12:00 AM",62,46,0.0769230769230769,24.9230769230769,12.1538461538462,3,19.75,1224.5,5,2,14,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,93,4,10.12,0.04,0.27,0.08,13
"Apr 20, 2017 12:00 AM",69,58,0.1,889.3,4.6,4,6.57142857142857,453.428571428571,6,1,13,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,93,4,10.12,0.04,0.27,0.08,10
"Apr 25, 2017  7:00 PM",33,33,0.2,99,5.4,2,5.4,178.2,4,3,8,4,19,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,93,4,10.12,0.04,0.27,0.08,5
"Apr 26, 2017 12:00 AM",71,53,0.0833333333333333,58.75,16.1666666666667,3,21.5555555555556,1530.44444444445,5,2,7,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,93,4,10.12,0.04,0.27,0.08,12
"Apr 27, 2017  9:00 AM",88,83,0.0833333333333333,71.4166666666667,10.6666666666667,4,11.6363636363636,1024,6,1,6,4,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,93,4,10.12,0.04,0.27,0.08,12
"Apr 28, 2017 12:00 PM",2,0,0,0,0,5,100,200,7,0,5,4,12,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,93,4,10.12,0.04,0.27,0.08,1
"May 2, 2017  7:00 PM",28,19,0.2,97.8,7.4,2,9.25,259,4,6,1,5,19,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,93,4,10.12,0.04,0.27,0.08,5
"May 3, 2017 12:00 AM",32,34,0.0909090909090909,11.9090909090909,11.9090909090909,3,16.375,524,5,5,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,93,4,10.12,0.04,0.27,0.08,11
"May 4, 2017  9:00 AM",41,37,0,31.3,4.4,4,11,451,6,4,36,5,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,93,4,10.12,0.04,0.27,0.08,10
"May 5, 2017 12:00 AM",0,2,1,0,0,5,100,0,7,3,35,5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,93,4,10.12,0.04,0.27,0.08,1
"May 6, 2017  8:00 AM",6,6,0,13.3333333333333,0,6,100,600,8,2,34,5,8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,93,4,10.12,0.04,0.27,0.08,3
"May 7, 2017  5:00 PM",13,7,0.5,6.5,6.5,0,6.5,84.5,9,1,33,5,17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,93,4,10.12,0.04,0.27,0.08,2
"May 9, 2017  7:00 PM",23,20,0.2,40.4,9,2,15,345,1,10,31,6,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,93,4,10.12,0.04,0.27,0.08,5
"May 10, 2017 12:00 PM",4,3,0.5,14.5,0,3,100,400,2,9,30,6,12,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,93,4,10.12,0.04,0.27,0.08,2
"May 16, 2017  7:00 PM",27,23,0.25,33.25,8.75,2,11.6666666666667,315,8,3,24,7,19,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,93,4,10.12,0.04,0.27,0.08,4
"May 17, 2017 10:00 AM",18,17,0.111111111111111,8.11111111111111,18.4444444444444,3,33.2,597.6,9,2,23,7,10,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,93,4,10.12,0.04,0.27,0.08,9
"May 18, 2017  9:00 AM",68,63,0.1,14.6,3,4,6,408,10,1,22,7,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,93,4,10.12,0.04,0.27,0.08,10
