"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"Sep 25, 2017  3:00 PM",15,15,0.428571428571429,1.14285714285714,14.8571428571429,1,20.8,312,-1,8,63,1,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1,7
"Sep 26, 2017 10:00 AM",60,44,0.25,19.25,9.625,2,12.8333333333333,770,-1,7,62,1,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1,8
"Sep 27, 2017  3:00 PM",62,55,0.571428571428571,6.71428571428571,16,3,18.6666666666667,1157.33333333333,-1,6,61,1,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1,7
"Sep 28, 2017 10:00 AM",131,112,0.181818181818182,51.4545454545455,9.27272727272727,4,10.2,1336.2,-1,5,60,1,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1,11
"Sep 29, 2017 10:00 AM",122,106,0.125,39.5,8.875,5,8.875,1082.75,-1,4,59,1,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1,8
"Sep 30, 2017 12:00 PM",24,23,0.6,1.6,14.4,6,14.4,345.6,-1,3,58,1,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1,5
"Oct 1, 2017 12:00 PM",43,26,0.4,261.4,15,0,15,645,-1,2,57,1,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1,5
"Oct 2, 2017  3:00 PM",109,56,0.571428571428571,29.1428571428571,11.4285714285714,1,13.3333333333333,1453.33333333333,-1,1,56,2,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1,7
"Oct 3, 2017 10:00 AM",154,134,0.25,31.6666666666667,10.9166666666667,2,11.9090909090909,1834,-1,0,55,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1,12
"Oct 4, 2017  2:00 PM",71,61,0.125,34.625,12,3,13.7142857142857,973.714285714286,1,5,54,2,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,438,4.5,12.2,0.02,0.4,0.1,8
