"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"Jan 9, 2018  5:00 PM",1,1,1,0,21,2,21,21,-1,8,51,1,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,206,4.7,16.35,0.29,0.14,0.05,1
"Jan 15, 2018  3:00 PM",1,1,1,1,7,1,7,7,-1,2,45,2,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,206,4.7,16.35,0.29,0.14,0.05,1
"Jan 16, 2018  3:00 PM",7,7,0.333333333333333,14,9.33333333333333,2,14,98,-1,1,44,2,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,3
"Jan 17, 2018  3:00 PM",20,16,0.166666666666667,16.3333333333333,9.33333333333333,3,11.2,224,-1,0,43,2,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,6
"Jan 18, 2018  2:00 PM",15,11,0.333333333333333,14.3333333333333,7.33333333333333,4,11,165,1,6,42,2,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,3
"Jan 19, 2018 10:00 AM",41,34,0.125,46.25,18,5,18,738,2,5,41,2,10,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,8
"Jan 21, 2018 10:00 AM",50,41,0.111111111111111,67.4444444444444,16.6666666666667,0,16.6666666666667,833.333333333333,4,3,39,2,10,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,9
"Jan 22, 2018 10:00 AM",43,39,0.0909090909090909,12.3636363636364,16.8181818181818,1,20.5555555555556,883.88888888889,5,2,38,3,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,11
"Jan 23, 2018 12:00 PM",12,11,0.2,9.2,20.4,2,25.5,306,6,1,37,3,12,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,5
"Jan 24, 2018  2:00 PM",36,31,0.166666666666667,63.5,14.3333333333333,3,14.3333333333333,516,7,0,36,3,14,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,6
"Jan 26, 2018 11:00 AM",13,9,0.333333333333333,43.3333333333333,17.6666666666667,5,17.6666666666667,229.666666666667,2,6,34,3,11,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,3
"Jan 28, 2018  8:00 AM",50,45,0.1,34.8,19.2,0,19.2,960,4,4,32,3,8,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,10
"Jan 29, 2018 11:00 AM",69,63,0.111111111111111,33.7777777777778,15.7777777777778,1,15.7777777777778,1088.66666666667,5,3,31,4,11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,9
"Jan 30, 2018  2:00 PM",25,20,0.25,15,14.25,2,22.8,570,6,2,30,4,14,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,8
"Jan 31, 2018  2:00 PM",31,29,0.2,19.4,18.8,3,18.8,582.8,7,1,29,4,14,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,5
"Feb 4, 2018 10:00 AM",28,27,0.2,87.2,14.6,0,14.6,408.8,3,9,25,4,10,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,5
"Feb 5, 2018 11:00 AM",84,75,0.1,23.1,15.3,1,15.3,1285.2,4,8,24,5,11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,10
"Feb 6, 2018 12:00 PM",24,18,0.2,18.4,16.2,2,16.2,388.8,5,7,23,5,12,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,5
"Feb 7, 2018 12:00 PM",28,26,0,8.25,10.625,3,14.1666666666667,396.666666666667,6,6,22,5,12,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,8
"Feb 11, 2018  2:00 PM",22,22,0.2,35.6,10.8,0,13.5,297,10,2,18,5,14,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,5
"Feb 12, 2018 11:00 AM",63,53,0.0909090909090909,23.9090909090909,20.2727272727273,1,24.7777777777778,1561,11,1,17,6,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,11
"Feb 13, 2018  8:00 AM",57,49,0.0909090909090909,125.272727272727,24.1818181818182,2,26.6,1516.2,12,0,16,6,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,11
"Feb 14, 2018  9:00 AM",55,51,0.1,37.8,30.7,3,38.375,2110.625,1,6,15,6,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,10
"Feb 15, 2018  6:00 PM",14,13,0.5,27.5,11.5,4,11.5,161,2,5,14,6,18,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05,2
