"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"Oct 2, 2017  6:00 PM",12,11,0.333333333333333,13.6666666666667,9.66666666666667,1,9.66666666666667,116,-1,4,28,1,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,3
"Oct 3, 2017  7:00 PM",8,6,0.5,10,19.5,2,19.5,156,-1,3,27,1,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,2
"Oct 4, 2017  3:00 PM",19,17,0.2,9.8,7.6,3,7.6,144.4,-1,2,26,2,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,5
"Oct 5, 2017  1:00 PM",29,25,0.125,29.625,8.375,4,8.375,242.875,-1,1,25,2,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,8
"Oct 9, 2017  6:00 PM",9,9,0,13,5.66666666666667,1,8.5,76.5,3,4,21,2,18,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,3
"Oct 10, 2017  7:00 PM",9,8,0.333333333333333,37,11.6666666666667,2,17.5,157.5,4,3,20,2,19,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,3
"Oct 11, 2017 12:00 AM",26,26,0.111111111111111,21.6666666666667,8.33333333333333,3,10.7142857142857,278.571428571429,5,2,19,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,64,4.5,10.12,0.04,0.27,0.08,9
"Oct 12, 2017  1:00 PM",42,37,0.111111111111111,87.2222222222222,4.22222222222222,4,7.6,319.2,6,1,18,3,13,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,9
"Oct 16, 2017  6:00 PM",9,9,0.333333333333333,13.3333333333333,13,1,13,117,3,4,14,3,18,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,3
"Oct 17, 2017  7:00 PM",9,9,0.5,22.5,9,2,9,81,4,3,13,3,19,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,2
"Oct 18, 2017  3:00 PM",15,13,0,4.33333333333333,5.83333333333333,3,8.75,131.25,5,2,12,4,15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,6
"Oct 19, 2017  1:00 PM",29,27,0.111111111111111,30.4444444444444,8.77777777777778,4,11.2857142857143,327.285714285715,6,1,11,4,13,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,9
"Oct 23, 2017  6:00 PM",9,8,0.333333333333333,15.3333333333333,10.3333333333333,1,10.3333333333333,93,3,4,7,4,18,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,3
"Oct 24, 2017  1:00 PM",18,16,0.2,15.8,14.2,2,14.2,255.6,4,3,6,4,13,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,5
"Oct 25, 2017  3:00 PM",32,29,0.142857142857143,29.4285714285714,68.5714285714286,3,68.5714285714286,2194.28571428571,5,2,5,5,15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,7
"Oct 26, 2017  1:00 PM",21,19,0,26.125,9,4,14.4,302.4,6,1,4,5,13,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,8
"Oct 29, 2017 12:00 PM",8,6,0,59.6,2.8,0,14,112,2,12,1,5,12,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,5
"Nov 6, 2017  7:00 PM",3,3,1,7,10,1,10,30,10,4,37,6,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,64,4.5,10.12,0.04,0.27,0.08,1
"Nov 7, 2017  7:00 PM",1,1,0,34,0,2,100,100,11,3,36,6,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,2
"Nov 8, 2017  3:00 PM",10,10,0.166666666666667,13.6666666666667,13.5,3,20.25,202.5,12,2,35,7,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,6
"Nov 9, 2017  1:00 PM",27,24,0.111111111111111,12,9.88888888888889,4,12.7142857142857,343.285714285714,13,1,34,7,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,9
"Nov 13, 2017  7:00 PM",6,6,0.5,20.5,15,1,15,90,3,6,30,7,19,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,2
"Nov 14, 2017  7:00 PM",7,7,0.333333333333333,13,7,2,10.5,73.5,4,5,29,7,19,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,3
"Nov 15, 2017  3:00 PM",17,16,0,23.7142857142857,5.42857142857143,3,12.6666666666667,215.333333333333,5,4,28,8,15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,7
"Nov 16, 2017  2:00 PM",16,15,0.142857142857143,20.7142857142857,23.4285714285714,4,27.3333333333333,437.333333333333,6,3,27,8,14,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,7
"Nov 27, 2017  6:00 PM",10,10,0,13.5,6,1,12,120,8,4,16,8,18,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,4
"Nov 28, 2017  7:00 PM",6,6,0.333333333333333,11.6666666666667,5.33333333333333,2,8,48,9,3,15,8,19,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,3
"Nov 29, 2017  3:00 PM",12,12,0.2,8,13.4,3,13.4,160.8,10,2,14,9,15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,5
"Nov 30, 2017  1:00 PM",17,13,0.125,1778.125,13.375,4,21.4,363.8,11,1,13,9,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,8
"Dec 6, 2017  3:00 PM",3,6,0.333333333333333,3,20,3,20,60,5,-1,7,10,15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,3
"Dec 7, 2017  3:00 PM",6,4,0,46.3333333333333,13.6666666666667,4,20.5,123,6,-1,6,10,15,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,3
"Dec 11, 2017  6:00 PM",4,4,0,6,4,1,12,48,10,-1,2,10,18,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,64,4.5,10.12,0.04,0.27,0.08,3
"Dec 12, 2017  7:00 PM",6,0,0,0,0,2,100,600,11,-1,1,10,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,64,4.5,10.12,0.04,0.27,0.08,1
