"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"Apr 27, 2018  2:00 PM",34,25,0.285714285714286,177,11,5,15.4,523.6,7,7,12,4,14,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,7
"Apr 30, 2018  8:00 AM",61,58,0.1,40.4,5.4,1,6.75,411.75,10,4,9,5,8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,10
"May 1, 2018  1:00 PM",52,43,0,73.4285714285714,13.8571428571429,2,19.4,1008.8,11,3,8,5,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,7
"May 2, 2018  6:00 PM",18,14,0,28,0.333333333333333,3,1,18,12,2,7,5,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,3
"May 3, 2018  2:00 PM",39,28,0.125,28.375,12.25,4,16.3333333333333,636.999999999999,13,1,6,5,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,8
"May 4, 2018  2:00 PM",41,29,0.222222222222222,136,19.6666666666667,5,29.5,1209.5,14,0,5,5,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,9
"May 7, 2018  9:00 AM",44,42,0.111111111111111,30.8888888888889,6.11111111111111,1,6.875,302.5,3,19,2,6,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,9
"May 8, 2018  2:00 PM",6,6,0.5,24,5,2,10,60,4,18,1,6,14,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,4
"May 10, 2018  2:00 PM",8,8,0,12.6,14.2,4,23.6666666666667,189.333333333333,6,16,33,6,14,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,5
"May 11, 2018  2:00 PM",5,5,0.333333333333333,0.333333333333333,7.66666666666667,5,7.66666666666667,38.3333333333333,7,15,32,6,14,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,3
"May 14, 2018  9:00 AM",58,37,0.1,33.4,8.9,1,11.125,645.25,10,12,29,7,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,10
"May 15, 2018  2:00 PM",24,22,0.166666666666667,51.3333333333333,16.1666666666667,2,19.4,465.6,11,11,28,7,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,6
"May 16, 2018  4:00 PM",6,7,1.5,2,7.5,3,7.5,45,12,10,27,7,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,2
"May 17, 2018  3:00 PM",13,10,1,35.5,15,4,15,195,13,9,26,7,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,2
"May 18, 2018  2:00 PM",22,16,0.5,15,13.75,5,18.3333333333333,403.333333333334,14,8,25,7,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,4
"May 21, 2018  3:00 PM",34,27,0,46.75,7.75,1,10.3333333333333,351.333333333333,17,5,22,8,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,8
"May 22, 2018  1:00 PM",32,28,0,51.3333333333333,13.6666666666667,2,16.4,524.8,18,4,21,8,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,6
"May 23, 2018  7:00 PM",7,7,0.5,22,12,3,12,84,19,3,20,8,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,2
"May 24, 2018  2:00 PM",31,25,0.142857142857143,28.4285714285714,21.8571428571429,4,25.5,790.5,20,2,19,8,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,7
"May 25, 2018  2:00 PM",20,18,0.333333333333333,19,9.66666666666667,5,9.66666666666667,193.333333333333,21,1,18,8,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,3
"May 29, 2018  1:00 PM",32,21,0.166666666666667,76.5,13.3333333333333,2,13.3333333333333,426.666666666667,3,7,14,9,13,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,6
"May 30, 2018  4:00 PM",15,12,0.5,21.5,14.25,3,19,285,4,6,13,9,16,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,4
"May 31, 2018  3:00 PM",10,10,1,3.5,19,4,19,190,5,5,12,9,15,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,2
"Jun 1, 2018  2:00 PM",23,20,0.5,27.75,19.25,5,25.6666666666667,590.333333333333,6,4,11,9,14,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,4
"Jun 4, 2018  9:00 AM",40,37,0.142857142857143,47.4285714285714,4.85714285714286,1,6.8,272,9,1,8,10,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,7
"Jun 5, 2018  4:00 PM",9,8,0.5,4.5,21,2,21,189,10,0,7,10,16,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,4
"Jun 6, 2018  4:00 PM",10,9,1,1,15.6666666666667,3,23.5,235,1,146,6,10,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,3
"Jun 7, 2018  4:00 PM",5,4,0.5,5.5,5.5,4,11,55,2,145,5,10,16,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,432,4.3,12.38,0.02,0.52,0.27,2
