"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","hourOfDay","weekNum","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"May 1, 2018 10:00 AM",32,27,0.142857142857143,30.7142857142857,15.5714285714286,2,15.5714285714286,498.285714285714,5,7,24,10,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,7
"May 2, 2018 12:00 PM",87,52,0.25,41,20.25,3,23.1428571428571,2013.42857142857,6,6,23,12,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,8
"May 3, 2018 10:00 AM",49,43,0.142857142857143,39.5714285714286,15.2857142857143,4,17.8333333333333,873.833333333334,7,5,22,10,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,202,4.4,16.35,0.29,0.14,0.05,7
"May 4, 2018  3:00 PM",24,21,0.666666666666667,20.6666666666667,14.3333333333333,5,14.3333333333333,344,8,4,21,15,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,3
"May 6, 2018  2:00 PM",36,35,0.4,66.2,16.6,0,16.6,597.6,10,2,19,14,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,5
"May 7, 2018  1:00 PM",69,43,0.111111111111111,221,18.6666666666667,1,21,1449,11,1,18,13,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,9
"May 8, 2018 10:00 AM",49,42,0.111111111111111,96,21.4444444444444,2,24.125,1182.125,12,0,17,10,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,9
"May 9, 2018 12:00 PM",78,51,0.25,83.875,17.125,3,17.125,1335.75,1,6,16,12,6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,8
"May 10, 2018  1:00 PM",34,20,0.6,39.8,24,4,24,816,2,5,15,13,6,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,5
"May 11, 2018 10:00 AM",13,7,0.666666666666667,7,18.3333333333333,5,27.5,357.5,3,4,14,10,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,3
"May 14, 2018  1:00 PM",20,18,0.166666666666667,3,11.3333333333333,1,11.3333333333333,226.666666666667,6,1,11,13,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,6
"May 15, 2018 10:00 AM",21,18,0.25,2.25,12.75,2,12.75,267.75,7,0,10,10,6,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,202,4.4,16.35,0.29,0.14,0.05,4
"May 16, 2018 12:00 PM",30,27,0.125,7.375,6.875,3,9.16666666666667,275,1,11,9,12,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,8
"May 17, 2018 10:00 AM",35,26,0,60.75,8,4,10.6666666666667,373.333333333333,2,10,8,10,7,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,8
"May 18, 2018  3:00 PM",24,23,0.666666666666667,20,9,5,9,216,3,9,7,15,7,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,3
