"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","hourOfDay","weekNum","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs"
"May 29, 2018 10:00 AM",17,3,1,207,3,"Tuesday",15,255,10,8,2,11,16,202,4.4,16.35,0.29,0.14,0.05
"May 29, 2018 11:00 AM",5,4,1,254,13,"Tuesday",15,75,11,8,2,11,16,202,4.4,16.35,0.29,0.14,0.05
"May 29, 2018 12:00 PM",1,2,1,0,17,"Tuesday",15,15,12,8,2,11,16,202,4.4,16.35,0.29,0.14,0.05
"May 29, 2018  3:00 PM",16,3,2,81,23,"Tuesday",15,240,15,8,2,11,16,202,4.4,16.35,0.29,0.14,0.05
"May 29, 2018  4:00 PM",11,7,3,115,25,"Tuesday",15,165,16,8,2,11,16,202,4.4,16.35,0.29,0.14,0.05
"May 29, 2018  5:00 PM",0,7,3,0,15,"Tuesday",15,0,17,8,2,11,16,202,4.4,16.35,0.29,0.14,0.05
"May 29, 2018  6:00 PM",0,11,2,0,9,"Tuesday",15,0,18,8,2,11,16,202,4.4,16.35,0.29,0.14,0.05
"May 30, 2018 12:00 PM",2,0,1,1,43,"Wednesday",28.8333333333333,57.6666666666667,12,9,3,10,15,202,4.4,16.35,0.29,0.14,0.05
"May 30, 2018  1:00 PM",7,2,3,16,51,"Wednesday",28.8333333333333,201.833333333333,13,9,3,10,15,202,4.4,16.35,0.29,0.14,0.05
"May 30, 2018  2:00 PM",5,6,3,9,24,"Wednesday",28.8333333333333,144.166666666667,14,9,3,10,15,202,4.4,16.35,0.29,0.14,0.05
"May 30, 2018  3:00 PM",8,7,2,18,27,"Wednesday",28.8333333333333,230.666666666667,15,9,3,10,15,202,4.4,16.35,0.29,0.14,0.05
"May 30, 2018  4:00 PM",6,5,2,43,25,"Wednesday",28.8333333333333,173,16,9,3,10,15,202,4.4,16.35,0.29,0.14,0.05
"May 30, 2018  5:00 PM",0,6,1,0,3,"Wednesday",28.8333333333333,0,17,9,3,10,15,202,4.4,16.35,0.29,0.14,0.05
"May 31, 2018  1:00 PM",17,3,1,51,9,"Thursday",17.5714285714286,298.714285714286,13,9,4,9,14,202,4.4,16.35,0.29,0.14,0.05
"May 31, 2018  2:00 PM",14,7,2,135,16,"Thursday",17.5714285714286,246,14,9,4,9,14,202,4.4,16.35,0.29,0.14,0.05
"May 31, 2018  3:00 PM",2,6,1,186,19,"Thursday",17.5714285714286,35.1428571428571,15,9,4,9,14,202,4.4,16.35,0.29,0.14,0.05
"May 31, 2018  4:00 PM",0,5,2,0,30,"Thursday",17.5714285714286,0,16,9,4,9,14,202,4.4,16.35,0.29,0.14,0.05
"May 31, 2018  5:00 PM",0,4,2,0,29,"Thursday",17.5714285714286,0,17,9,4,9,14,202,4.4,16.35,0.29,0.14,0.05
"May 31, 2018  6:00 PM",5,6,3,23,12,"Thursday",17.5714285714286,87.8571428571429,18,9,4,9,14,202,4.4,16.35,0.29,0.14,0.05
"May 31, 2018  7:00 PM",1,1,1,5,8,"Thursday",17.5714285714286,17.5714285714286,19,9,4,9,14,202,4.4,16.35,0.29,0.14,0.05
"Jun 1, 2018  3:00 PM",39,12,3,38,15,"Friday",11.6666666666667,455,15,9,5,8,13,202,4.4,16.35,0.29,0.14,0.05
"Jun 1, 2018  4:00 PM",26,24,4,21,11,"Friday",11.6666666666667,303.333333333333,16,9,5,8,13,202,4.4,16.35,0.29,0.14,0.05
"Jun 1, 2018  5:00 PM",18,12,2,12,9,"Friday",11.6666666666667,210,17,9,5,8,13,202,4.4,16.35,0.29,0.14,0.05
"Jun 1, 2018  6:00 PM",4,0,0,0,0,"Friday",11.6666666666667,46.6666666666667,18,9,5,8,13,202,4.4,16.35,0.29,0.14,0.05
"Jun 1, 2018  7:00 PM",1,0,0,0,0,"Friday",11.6666666666667,11.6666666666667,19,9,5,8,13,202,4.4,16.35,0.29,0.14,0.05
"Jun 1, 2018  8:00 PM",1,0,0,0,0,"Friday",11.6666666666667,11.6666666666667,20,9,5,8,13,202,4.4,16.35,0.29,0.14,0.05
"Jun 3, 2018  3:00 PM",26,3,1,88,12,"Sunday",8.75,227.5,15,9,7,6,11,202,4.4,16.35,0.29,0.14,0.05
"Jun 3, 2018  4:00 PM",0,7,1,0,9,"Sunday",8.75,0,16,9,7,6,11,202,4.4,16.35,0.29,0.14,0.05
"Jun 3, 2018  5:00 PM",0,6,1,0,10,"Sunday",8.75,0,17,9,7,6,11,202,4.4,16.35,0.29,0.14,0.05
"Jun 3, 2018  6:00 PM",0,3,1,0,4,"Sunday",8.75,0,18,9,7,6,11,202,4.4,16.35,0.29,0.14,0.05
"Jun 4, 2018 10:00 AM",15,1,1,56,18,"Monday",15,225,10,9,8,5,10,202,4.4,16.35,0.29,0.14,0.05
"Jun 4, 2018 11:00 AM",7,5,1,0,13,"Monday",15,105,11,9,8,5,10,202,4.4,16.35,0.29,0.14,0.05
"Jun 4, 2018 12:00 PM",1,2,2,0,24,"Monday",15,15,12,9,8,5,10,202,4.4,16.35,0.29,0.14,0.05
"Jun 4, 2018  1:00 PM",37,5,1,83,7,"Monday",15,555,13,9,8,5,10,202,4.4,16.35,0.29,0.14,0.05
"Jun 4, 2018  2:00 PM",15,10,3,85,18,"Monday",15,225,14,9,8,5,10,202,4.4,16.35,0.29,0.14,0.05
"Jun 4, 2018  3:00 PM",22,14,3,78,13,"Monday",15,330,15,9,8,5,10,202,4.4,16.35,0.29,0.14,0.05
"Jun 4, 2018  4:00 PM",13,14,3,0,12,"Monday",15,195,16,9,8,5,10,202,4.4,16.35,0.29,0.14,0.05
"Jun 5, 2018 10:00 AM",23,4,2,59,21,"Tuesday",17.5714285714286,404.142857142857,10,9,9,4,9,202,4.4,16.35,0.29,0.14,0.05
"Jun 5, 2018 11:00 AM",4,6,2,70,23,"Tuesday",17.5714285714286,70.2857142857143,11,9,9,4,9,202,4.4,16.35,0.29,0.14,0.05
"Jun 5, 2018 12:00 PM",3,6,3,147,11,"Tuesday",17.5714285714286,52.7142857142857,12,9,9,4,9,202,4.4,16.35,0.29,0.14,0.05
"Jun 5, 2018  1:00 PM",0,5,1,0,0,"Tuesday",17.5714285714286,0,13,9,9,4,9,202,4.4,16.35,0.29,0.14,0.05
"Jun 5, 2018  3:00 PM",11,0,0,106,0,"Tuesday",17.5714285714286,193.285714285714,15,9,9,4,9,202,4.4,16.35,0.29,0.14,0.05
"Jun 5, 2018  4:00 PM",6,3,1,162,15,"Tuesday",17.5714285714286,105.428571428571,16,9,9,4,9,202,4.4,16.35,0.29,0.14,0.05
"Jun 5, 2018  5:00 PM",0,5,1,0,12,"Tuesday",17.5714285714286,0,17,9,9,4,9,202,4.4,16.35,0.29,0.14,0.05
"Jun 5, 2018  6:00 PM",1,1,0,64,0,"Tuesday",17.5714285714286,17.5714285714286,18,9,9,4,9,202,4.4,16.35,0.29,0.14,0.05
"Jun 5, 2018  7:00 PM",30,7,2,86,15,"Tuesday",17.5714285714286,527.142857142857,19,9,9,4,9,202,4.4,16.35,0.29,0.14,0.05
"Jun 5, 2018  8:00 PM",1,8,2,0,26,"Tuesday",17.5714285714286,17.5714285714286,20,9,9,4,9,202,4.4,16.35,0.29,0.14,0.05
"Jun 5, 2018  9:00 PM",0,2,0,0,0,"Tuesday",17.5714285714286,0,21,9,9,4,9,202,4.4,16.35,0.29,0.14,0.05
"Jun 5, 2018 10:00 PM",0,2,1,0,0,"Tuesday",17.5714285714286,0,22,9,9,4,9,202,4.4,16.35,0.29,0.14,0.05
"Jun 6, 2018 11:00 AM",16,0,0,59,0,"Wednesday",22.2,355.2,11,10,10,3,8,202,4.4,16.35,0.29,0.14,0.05
"Jun 6, 2018 12:00 PM",18,3,2,206,29,"Wednesday",22.2,399.6,12,10,10,3,8,202,4.4,16.35,0.29,0.14,0.05
"Jun 6, 2018  1:00 PM",11,6,2,156,30,"Wednesday",22.2,244.2,13,10,10,3,8,202,4.4,16.35,0.29,0.14,0.05
"Jun 6, 2018  2:00 PM",4,4,2,128,35,"Wednesday",22.2,88.8,14,10,10,3,8,202,4.4,16.35,0.29,0.14,0.05
"Jun 6, 2018  3:00 PM",10,9,5,191,33,"Wednesday",22.2,222,15,10,10,3,8,202,4.4,16.35,0.29,0.14,0.05
"Jun 6, 2018  4:00 PM",20,16,4,232,19,"Wednesday",22.2,444,16,10,10,3,8,202,4.4,16.35,0.29,0.14,0.05
"Jun 6, 2018  5:00 PM",6,4,1,983,10,"Wednesday",22.2,133.2,17,10,10,3,8,202,4.4,16.35,0.29,0.14,0.05
"Jun 6, 2018  6:00 PM",6,2,1,0,29,"Wednesday",22.2,133.2,18,10,10,3,8,202,4.4,16.35,0.29,0.14,0.05
"Jun 6, 2018  7:00 PM",0,2,0,0,0,"Wednesday",22.2,0,19,10,10,3,8,202,4.4,16.35,0.29,0.14,0.05
"Jun 6, 2018  8:00 PM",6,1,1,0,9,"Wednesday",22.2,133.2,20,10,10,3,8,202,4.4,16.35,0.29,0.14,0.05
"Jun 6, 2018  9:00 PM",4,7,1,0,6,"Wednesday",22.2,88.8,21,10,10,3,8,202,4.4,16.35,0.29,0.14,0.05
"Jun 6, 2018 10:00 PM",0,2,1,0,22,"Wednesday",22.2,0,22,10,10,3,8,202,4.4,16.35,0.29,0.14,0.05
"Jun 7, 2018  9:00 AM",3,0,1,20,21,"Thursday",16.1428571428571,48.4285714285714,9,10,11,2,7,202,4.4,16.35,0.29,0.14,0.05
"Jun 7, 2018 10:00 AM",5,3,1,19,16,"Thursday",16.1428571428571,80.7142857142857,10,10,11,2,7,202,4.4,16.35,0.29,0.14,0.05
"Jun 7, 2018 11:00 AM",7,4,1,31,22,"Thursday",16.1428571428571,113,11,10,11,2,7,202,4.4,16.35,0.29,0.14,0.05
"Jun 7, 2018 12:00 PM",27,7,1,102,6,"Thursday",16.1428571428571,435.857142857143,12,10,11,2,7,202,4.4,16.35,0.29,0.14,0.05
"Jun 7, 2018  1:00 PM",8,4,1,0,13,"Thursday",16.1428571428571,129.142857142857,13,10,11,2,7,202,4.4,16.35,0.29,0.14,0.05
"Jun 7, 2018  2:00 PM",3,2,1,0,26,"Thursday",16.1428571428571,48.4285714285714,14,10,11,2,7,202,4.4,16.35,0.29,0.14,0.05
"Jun 7, 2018  3:00 PM",0,4,1,0,9,"Thursday",16.1428571428571,0,15,10,11,2,7,202,4.4,16.35,0.29,0.14,0.05
"Jun 12, 2018 10:00 AM",2,0,1,2,0,"Tuesday",100,200,10,10,3,-1,2,202,4.4,16.35,0.29,0.14,0.05
"Jun 12, 2018 11:00 AM",1,0,0,0,0,"Tuesday",100,100,11,10,3,-1,2,202,4.4,16.35,0.29,0.14,0.05
