,sign_ups,serves,servers,average_wait_time,average_serve_time,day,avgDayServeTime,loadInflux,hourOfDay,weekNum,daysAfterPrevAssnDue,daysUntilNextAssnDue,daysTilExam,NumStudents,InstructorRating,AvgHrsSpent,ProportionFrosh,ProportionGrads,ProportionPhDs
5/29/17 15:00,3,3,1,5,9,Monday,15.6,46.8,15,8,2,11,16,184,4.3,16.35,0.29,0.14,0.05
5/29/17 16:00,0,1,0,0,0,Monday,15.6,0,16,8,2,11,16,184,4.3,16.35,0.29,0.14,0.05
5/30/17 10:00,4,0,1,31,28,Tuesday,14,56,10,8,3,10,15,184,4.3,16.35,0.29,0.14,0.05
5/30/17 11:00,1,4,1,4,22,Tuesday,14,14,11,8,3,10,15,184,4.3,16.35,0.29,0.14,0.05
5/30/17 12:00,2,2,1,9,16,Tuesday,14,28,12,8,3,10,15,184,4.3,16.35,0.29,0.14,0.05
5/30/17 13:00,0,1,0,0,0,Tuesday,14,0,13,8,3,10,15,184,4.3,16.35,0.29,0.14,0.05
5/30/17 14:00,2,1,2,0,6,Tuesday,14,28,14,8,3,10,15,184,4.3,16.35,0.29,0.14,0.05
5/30/17 15:00,5,5,2,8,13,Tuesday,14,70,15,8,3,10,15,184,4.3,16.35,0.29,0.14,0.05
5/30/17 16:00,3,3,2,1,16,Tuesday,14,42,16,8,3,10,15,184,4.3,16.35,0.29,0.14,0.05
5/30/17 17:00,1,2,1,1,12,Tuesday,14,14,17,8,3,10,15,184,4.3,16.35,0.29,0.14,0.05
5/30/17 18:00,3,2,1,2,6,Tuesday,14,42,18,8,3,10,15,184,4.3,16.35,0.29,0.14,0.05
5/30/17 19:00,3,4,1,3,7,Tuesday,14,42,19,8,3,10,15,184,4.3,16.35,0.29,0.14,0.05
5/31/17 10:00,3,1,1,11,13,Wednesday,10.75,32.25,10,9,4,9,14,184,4.3,16.35,0.29,0.14,0.05
5/31/17 11:00,2,3,2,2,6,Wednesday,10.75,21.5,11,9,4,9,14,184,4.3,16.35,0.29,0.14,0.05
5/31/17 12:00,2,3,1,6,7,Wednesday,10.75,21.5,12,9,4,9,14,184,4.3,16.35,0.29,0.14,0.05
5/31/17 13:00,1,1,1,18,9,Wednesday,10.75,10.75,13,9,4,9,14,184,4.3,16.35,0.29,0.14,0.05
5/31/17 15:00,5,4,1,16,14,Wednesday,10.75,53.75,15,9,4,9,14,184,4.3,16.35,0.29,0.14,0.05
5/31/17 16:00,4,2,2,15,18,Wednesday,10.75,43,16,9,4,9,14,184,4.3,16.35,0.29,0.14,0.05
5/31/17 17:00,4,5,2,4,13,Wednesday,10.75,43,17,9,4,9,14,184,4.3,16.35,0.29,0.14,0.05
5/31/17 18:00,2,3,2,4,6,Wednesday,10.75,21.5,18,9,4,9,14,184,4.3,16.35,0.29,0.14,0.05
6/1/17 9:00,2,0,0,3,0,Thursday,13.375,26.75,9,9,5,8,13,184,4.3,16.35,0.29,0.14,0.05
6/1/17 10:00,3,3,1,16,18,Thursday,13.375,40.125,10,9,5,8,13,184,4.3,16.35,0.29,0.14,0.05
6/1/17 11:00,3,3,1,4,13,Thursday,13.375,40.125,11,9,5,8,13,184,4.3,16.35,0.29,0.14,0.05
6/1/17 12:00,0,1,0,0,0,Thursday,13.375,0,12,9,5,8,13,184,4.3,16.35,0.29,0.14,0.05
6/1/17 15:00,8,4,1,34,10,Thursday,13.375,107,15,9,5,8,13,184,4.3,16.35,0.29,0.14,0.05
6/1/17 16:00,7,6,2,20,9,Thursday,13.375,93.625,16,9,5,8,13,184,4.3,16.35,0.29,0.14,0.05
6/1/17 17:00,3,4,1,65,17,Thursday,13.375,40.125,17,9,5,8,13,184,4.3,16.35,0.29,0.14,0.05
6/1/17 18:00,0,4,1,0,16,Thursday,13.375,0,18,9,5,8,13,184,4.3,16.35,0.29,0.14,0.05
6/1/17 19:00,5,2,1,7,17,Thursday,13.375,66.875,19,9,5,8,13,184,4.3,16.35,0.29,0.14,0.05
6/1/17 20:00,2,5,1,17,7,Thursday,13.375,26.75,20,9,5,8,13,184,4.3,16.35,0.29,0.14,0.05
6/2/17 10:00,16,7,2,29,14,Friday,12.5,200,10,9,6,7,12,184,4.3,16.35,0.29,0.14,0.05
6/2/17 11:00,2,10,2,1,11,Friday,12.5,25,11,9,6,7,12,184,4.3,16.35,0.29,0.14,0.05
6/3/17 11:00,2,0,0,18,0,Saturday,19.5,39,11,9,7,6,11,184,4.3,16.35,0.29,0.14,0.05
6/3/17 12:00,7,3,1,39,13,Saturday,19.5,136.5,12,9,7,6,11,184,4.3,16.35,0.29,0.14,0.05
6/3/17 13:00,2,3,1,27,26,Saturday,19.5,39,13,9,7,6,11,184,4.3,16.35,0.29,0.14,0.05
6/3/17 14:00,2,3,0,0,0,Saturday,19.5,39,14,9,7,6,11,184,4.3,16.35,0.29,0.14,0.05
6/4/17 13:00,12,3,1,66,14,Sunday,12.57142857,150.8571429,13,9,8,5,10,184,4.3,16.35,0.29,0.14,0.05
6/4/17 14:00,4,3,1,77,24,Sunday,12.57142857,50.28571429,14,9,8,5,10,184,4.3,16.35,0.29,0.14,0.05
6/4/17 15:00,2,5,1,62,12,Sunday,12.57142857,25.14285714,15,9,8,5,10,184,4.3,16.35,0.29,0.14,0.05
6/4/17 16:00,6,7,1,9,9,Sunday,12.57142857,75.42857143,16,9,8,5,10,184,4.3,16.35,0.29,0.14,0.05
6/4/17 17:00,11,9,1,11,6,Sunday,12.57142857,138.2857143,17,9,8,5,10,184,4.3,16.35,0.29,0.14,0.05
6/4/17 18:00,5,4,1,9,10,Sunday,12.57142857,62.85714286,18,9,8,5,10,184,4.3,16.35,0.29,0.14,0.05
6/4/17 19:00,2,3,1,68,13,Sunday,12.57142857,25.14285714,19,9,8,5,10,184,4.3,16.35,0.29,0.14,0.05
6/4/17 21:00,0,1,1,0,0,Sunday,12.57142857,0,21,9,8,5,10,184,4.3,16.35,0.29,0.14,0.05
6/5/17 10:00,3,3,2,0,6,Monday,9.285714286,27.85714286,10,9,9,4,9,184,4.3,16.35,0.29,0.14,0.05
6/5/17 11:00,5,4,2,0,13,Monday,9.285714286,46.42857143,11,9,9,4,9,184,4.3,16.35,0.29,0.14,0.05
6/5/17 12:00,0,1,0,0,0,Monday,9.285714286,0,12,9,9,4,9,184,4.3,16.35,0.29,0.14,0.05
6/5/17 15:00,14,7,1,22,7,Monday,9.285714286,130,15,9,9,4,9,184,4.3,16.35,0.29,0.14,0.05
6/5/17 16:00,6,6,1,23,9,Monday,9.285714286,55.71428571,16,9,9,4,9,184,4.3,16.35,0.29,0.14,0.05
6/5/17 17:00,4,6,1,25,10,Monday,9.285714286,37.14285714,17,9,9,4,9,184,4.3,16.35,0.29,0.14,0.05
6/5/17 18:00,8,8,2,9,8,Monday,9.285714286,74.28571429,18,9,9,4,9,184,4.3,16.35,0.29,0.14,0.05
6/5/17 19:00,4,5,2,7,12,Monday,9.285714286,37.14285714,19,9,9,4,9,184,4.3,16.35,0.29,0.14,0.05
6/6/17 10:00,1,0,1,4,16,Tuesday,15.81818182,15.81818182,10,9,10,3,8,184,4.3,16.35,0.29,0.14,0.05
6/6/17 11:00,3,2,1,3,22,Tuesday,15.81818182,47.45454545,11,9,10,3,8,184,4.3,16.35,0.29,0.14,0.05
6/6/17 12:00,4,2,3,0,14,Tuesday,15.81818182,63.27272727,12,9,10,3,8,184,4.3,16.35,0.29,0.14,0.05
6/6/17 13:00,6,6,3,2,13,Tuesday,15.81818182,94.90909091,13,9,10,3,8,184,4.3,16.35,0.29,0.14,0.05
6/6/17 14:00,5,7,3,1,14,Tuesday,15.81818182,79.09090909,14,9,10,3,8,184,4.3,16.35,0.29,0.14,0.05
6/6/17 15:00,8,5,3,1,16,Tuesday,15.81818182,126.5454545,15,9,10,3,8,184,4.3,16.35,0.29,0.14,0.05
6/6/17 16:00,4,7,3,6,20,Tuesday,15.81818182,63.27272727,16,9,10,3,8,184,4.3,16.35,0.29,0.14,0.05
6/6/17 17:00,3,3,2,6,9,Tuesday,15.81818182,47.45454545,17,9,10,3,8,184,4.3,16.35,0.29,0.14,0.05
6/6/17 18:00,2,1,2,11,15,Tuesday,15.81818182,31.63636364,18,9,10,3,8,184,4.3,16.35,0.29,0.14,0.05
6/6/17 19:00,9,6,2,15,21,Tuesday,15.81818182,142.3636364,19,9,10,3,8,184,4.3,16.35,0.29,0.14,0.05
6/6/17 20:00,0,3,1,0,14,Tuesday,15.81818182,0,20,9,10,3,8,184,4.3,16.35,0.29,0.14,0.05
6/7/17 10:00,6,4,3,11,21,Wednesday,18.44444444,110.6666667,10,10,11,2,7,184,4.3,16.35,0.29,0.14,0.05
6/7/17 11:00,6,6,3,0,13,Wednesday,18.44444444,110.6666667,11,10,11,2,7,184,4.3,16.35,0.29,0.14,0.05
6/7/17 12:00,0,2,0,0,0,Wednesday,18.44444444,0,12,10,11,2,7,184,4.3,16.35,0.29,0.14,0.05
6/7/17 13:00,4,4,1,1,2,Wednesday,18.44444444,73.77777778,13,10,11,2,7,184,4.3,16.35,0.29,0.14,0.05
6/7/17 14:00,3,2,2,3,15,Wednesday,18.44444444,55.33333333,14,10,11,2,7,184,4.3,16.35,0.29,0.14,0.05
6/7/17 15:00,6,2,4,5,30,Wednesday,18.44444444,110.6666667,15,10,11,2,7,184,4.3,16.35,0.29,0.14,0.05
6/7/17 16:00,5,6,2,10,33,Wednesday,18.44444444,92.22222222,16,10,11,2,7,184,4.3,16.35,0.29,0.14,0.05
6/7/17 17:00,3,5,2,4,18,Wednesday,18.44444444,55.33333333,17,10,11,2,7,184,4.3,16.35,0.29,0.14,0.05
6/7/17 18:00,2,1,1,3,24,Wednesday,18.44444444,36.88888889,18,10,11,2,7,184,4.3,16.35,0.29,0.14,0.05
6/7/17 19:00,2,3,1,0,10,Wednesday,18.44444444,36.88888889,19,10,11,2,7,184,4.3,16.35,0.29,0.14,0.05
6/7/17 20:00,0,1,0,0,0,Wednesday,18.44444444,0,20,10,11,2,7,184,4.3,16.35,0.29,0.14,0.05
6/8/17 16:00,1,1,1,0,23,Thursday,23,23,16,10,12,1,6,184,4.3,16.35,0.29,0.14,0.05
6/9/17 10:00,2,1,1,0,20,Friday,20,40,10,10,13,0,5,184,4.3,16.35,0.29,0.14,0.05
6/9/17 11:00,0,1,0,0,0,Friday,20,0,11,10,13,0,5,184,4.3,16.35,0.29,0.14,0.05
6/10/17 12:00,2,1,1,2,16,Saturday,21.5,43,12,10,1,-1,4,184,4.3,16.35,0.29,0.14,0.05
6/10/17 13:00,1,2,1,0,27,Saturday,21.5,21.5,13,10,1,-1,4,184,4.3,16.35,0.29,0.14,0.05
6/11/17 14:00,1,0,1,0,13,Sunday,13.33333333,13.33333333,14,10,2,-1,3,184,4.3,16.35,0.29,0.14,0.05
6/11/17 15:00,3,3,1,17,18,Sunday,13.33333333,40,15,10,2,-1,3,184,4.3,16.35,0.29,0.14,0.05
6/11/17 16:00,3,4,1,2,9,Sunday,13.33333333,40,16,10,2,-1,3,184,4.3,16.35,0.29,0.14,0.05
6/13/17 15:00,8,1,1,55,18,Tuesday,14.66666667,117.3333333,15,10,4,-1,1,184,4.3,16.35,0.29,0.14,0.05
6/13/17 16:00,2,3,1,91,17,Tuesday,14.66666667,29.33333333,16,10,4,-1,1,184,4.3,16.35,0.29,0.14,0.05
6/13/17 17:00,0,5,1,0,9,Tuesday,14.66666667,0,17,10,4,-1,1,184,4.3,16.35,0.29,0.14,0.05
