"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs"
"Jan 18, 2018  4:00 PM",0,1,0,0,0,4,11,0,1,6,42,2,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,206,4.7,16.35,0.29,0.14,0.05
"Jan 19, 2018 10:00 AM",14,3,1,63,12,5,18,252,2,5,41,2,10,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 19, 2018 11:00 AM",2,4,1,0,12,5,18,36,2,5,41,2,11,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 19, 2018 12:00 PM",0,5,1,0,5,5,18,0,2,5,41,2,12,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 19, 2018  4:00 PM",23,1,1,137,19,5,18,414,2,5,41,2,16,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 19, 2018  5:00 PM",2,3,1,170,20,5,18,36,2,5,41,2,17,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 19, 2018  6:00 PM",0,4,2,0,21,5,18,0,2,5,41,2,18,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 19, 2018  7:00 PM",0,7,2,0,40,5,18,0,2,5,41,2,19,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 19, 2018  8:00 PM",0,7,2,0,15,5,18,0,2,5,41,2,20,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,206,4.7,16.35,0.29,0.14,0.05
"Jan 21, 2018 10:00 AM",6,1,1,37,29,0,16.6666666666667,100,4,3,39,2,10,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 21, 2018 11:00 AM",2,2,1,86,21,0,16.6666666666667,33.3333333333333,4,3,39,2,11,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 21, 2018 12:00 PM",10,3,1,57,19,0,16.6666666666667,166.666666666667,4,3,39,2,12,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 21, 2018  1:00 PM",13,4,2,90,23,0,16.6666666666667,216.666666666667,4,3,39,2,13,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 21, 2018  2:00 PM",8,7,2,116,16,0,16.6666666666667,133.333333333333,4,3,39,2,14,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 21, 2018  3:00 PM",3,5,1,117,12,0,16.6666666666667,50,4,3,39,2,15,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 21, 2018  4:00 PM",8,6,1,104,15,0,16.6666666666667,133.333333333333,4,3,39,2,16,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 21, 2018  5:00 PM",0,6,1,0,11,0,16.6666666666667,0,4,3,39,2,17,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 21, 2018  6:00 PM",0,7,1,0,4,0,16.6666666666667,0,4,3,39,2,18,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,206,4.7,16.35,0.29,0.14,0.05
"Jan 22, 2018 10:00 AM",5,1,1,37,29,1,20.5555555555556,102.777777777778,5,2,38,3,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 22, 2018 11:00 AM",1,4,2,8,15,1,20.5555555555556,20.5555555555556,5,2,38,3,11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 22, 2018 12:00 PM",4,4,1,5,20,1,20.5555555555556,82.2222222222222,5,2,38,3,12,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 22, 2018  1:00 PM",0,1,0,0,0,1,20.5555555555556,0,5,2,38,3,13,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 22, 2018  3:00 PM",10,5,4,11,37,1,20.5555555555556,205.555555555556,5,2,38,3,15,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 22, 2018  4:00 PM",4,7,2,1,10,1,20.5555555555556,82.2222222222222,5,2,38,3,16,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 22, 2018  5:00 PM",5,3,3,2,32,1,20.5555555555556,102.777777777778,5,2,38,3,17,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 22, 2018  6:00 PM",5,6,3,3,12,1,20.5555555555556,102.777777777778,5,2,38,3,18,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 22, 2018  7:00 PM",6,4,2,19,17,1,20.5555555555556,123.333333333333,5,2,38,3,19,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 22, 2018  8:00 PM",3,3,1,50,13,1,20.5555555555556,61.6666666666667,5,2,38,3,20,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 22, 2018  9:00 PM",0,1,0,0,0,1,20.5555555555556,0,5,2,38,3,21,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,206,4.7,16.35,0.29,0.14,0.05
"Jan 23, 2018 12:00 PM",3,3,1,10,24,2,25.5,76.5,6,1,37,3,12,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 23, 2018  2:00 PM",1,0,1,3,52,2,25.5,25.5,6,1,37,3,14,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 23, 2018  3:00 PM",1,1,0,0,0,2,25.5,25.5,6,1,37,3,15,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 23, 2018  6:00 PM",7,2,1,33,25,2,25.5,178.5,6,1,37,3,18,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 23, 2018  7:00 PM",0,5,1,0,1,2,25.5,0,6,1,37,3,19,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,206,4.7,16.35,0.29,0.14,0.05
"Jan 24, 2018  2:00 PM",11,2,1,51,21,3,14.3333333333333,157.666666666667,7,0,36,3,14,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 24, 2018  3:00 PM",7,5,2,83,20,3,14.3333333333333,100.333333333333,7,0,36,3,15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 24, 2018  4:00 PM",5,4,2,55,20,3,14.3333333333333,71.6666666666667,7,0,36,3,16,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 24, 2018  5:00 PM",7,7,2,73,14,3,14.3333333333333,100.333333333333,7,0,36,3,17,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 24, 2018  6:00 PM",5,6,1,73,9,3,14.3333333333333,71.6666666666667,7,0,36,3,18,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 24, 2018  7:00 PM",1,7,1,46,2,3,14.3333333333333,14.3333333333333,7,0,36,3,19,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,206,4.7,16.35,0.29,0.14,0.05
"Jan 26, 2018 11:00 AM",12,1,1,63,17,5,17.6666666666667,212,2,6,34,3,11,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 26, 2018 12:00 PM",1,3,1,67,26,5,17.6666666666667,17.6666666666667,2,6,34,3,12,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 26, 2018  1:00 PM",0,5,1,0,10,5,17.6666666666667,0,2,6,34,3,13,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,206,4.7,16.35,0.29,0.14,0.05
"Jan 28, 2018  8:00 AM",3,0,1,6,35,0,19.2,57.6,4,4,32,3,8,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 28, 2018  9:00 AM",7,4,1,29,15,0,19.2,134.4,4,4,32,3,9,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 28, 2018 10:00 AM",5,2,1,57,34,0,19.2,96,4,4,32,3,10,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 28, 2018 11:00 AM",0,7,1,0,5,0,19.2,0,4,4,32,3,11,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 28, 2018  1:00 PM",7,0,2,15,24,0,19.2,134.4,4,4,32,3,13,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 28, 2018  2:00 PM",16,8,2,48,17,0,19.2,307.2,4,4,32,3,14,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 28, 2018  3:00 PM",9,10,2,97,12,0,19.2,172.8,4,4,32,3,15,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 28, 2018  4:00 PM",3,5,1,96,14,0,19.2,57.6,4,4,32,3,16,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 28, 2018  5:00 PM",0,4,1,0,19,0,19.2,0,4,4,32,3,17,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 28, 2018  6:00 PM",0,5,1,0,17,0,19.2,0,4,4,32,3,18,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,206,4.7,16.35,0.29,0.14,0.05
"Jan 29, 2018 11:00 AM",9,3,1,57,19,1,15.7777777777778,142,5,3,31,4,11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 29, 2018 12:00 PM",0,3,1,0,12,1,15.7777777777778,0,5,3,31,4,12,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 29, 2018  1:00 PM",0,3,1,0,8,1,15.7777777777778,0,5,3,31,4,13,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 29, 2018  3:00 PM",23,5,3,66,11,1,15.7777777777778,362.888888888889,5,3,31,4,15,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 29, 2018  4:00 PM",11,13,4,44,12,1,15.7777777777778,173.555555555556,5,3,31,4,16,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 29, 2018  5:00 PM",13,12,4,49,22,1,15.7777777777778,205.111111111111,5,3,31,4,17,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 29, 2018  6:00 PM",5,9,3,19,32,1,15.7777777777778,78.8888888888889,5,3,31,4,18,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 29, 2018  7:00 PM",5,8,1,47,19,1,15.7777777777778,78.8888888888889,5,3,31,4,19,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 29, 2018  8:00 PM",3,7,1,22,7,1,15.7777777777778,47.3333333333333,5,3,31,4,20,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,206,4.7,16.35,0.29,0.14,0.05
"Jan 30, 2018  2:00 PM",2,0,2,1,27,2,22.8,45.6,6,2,30,4,14,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 30, 2018  3:00 PM",8,4,4,5,30,2,22.8,182.4,6,2,30,4,15,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 30, 2018  4:00 PM",7,8,2,31,30,2,22.8,159.6,6,2,30,4,16,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 30, 2018  5:00 PM",4,4,1,47,12,2,22.8,91.2,6,2,30,4,17,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 30, 2018  6:00 PM",1,2,1,0,15,2,22.8,22.8,6,2,30,4,18,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 30, 2018  7:00 PM",1,1,1,11,0,2,22.8,22.8,6,2,30,4,19,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 30, 2018  8:00 PM",1,0,0,25,0,2,22.8,22.8,6,2,30,4,20,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 30, 2018  9:00 PM",1,1,1,0,0,2,22.8,22.8,6,2,30,4,21,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,206,4.7,16.35,0.29,0.14,0.05
"Jan 31, 2018  2:00 PM",3,0,1,8,20,3,18.8,56.4,7,1,29,4,14,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 31, 2018  3:00 PM",9,7,3,23,20,3,18.8,169.2,7,1,29,4,15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 31, 2018  4:00 PM",10,5,3,21,27,3,18.8,188,7,1,29,4,16,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 31, 2018  5:00 PM",9,9,2,45,19,3,18.8,169.2,7,1,29,4,17,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Jan 31, 2018  6:00 PM",0,8,1,0,8,3,18.8,0,7,1,29,4,18,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,206,4.7,16.35,0.29,0.14,0.05
"Feb 4, 2018 10:00 AM",18,2,1,97,20,0,14.6,262.8,3,9,25,4,10,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05
"Feb 4, 2018 11:00 AM",9,5,1,192,24,0,14.6,131.4,3,9,25,4,11,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Feb 4, 2018 12:00 PM",1,4,1,147,14,0,14.6,14.6,3,9,25,4,12,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Feb 4, 2018  1:00 PM",0,5,1,0,10,0,14.6,0,3,9,25,4,13,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Feb 4, 2018  2:00 PM",0,11,1,0,5,0,14.6,0,3,9,25,4,14,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,206,4.7,16.35,0.29,0.14,0.05
"Feb 5, 2018 11:00 AM",14,4,1,58,9,1,15.3,214.2,4,8,24,5,11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05
"Feb 5, 2018 12:00 PM",0,5,1,0,14,1,15.3,0,4,8,24,5,12,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Feb 5, 2018  1:00 PM",0,3,1,0,5,1,15.3,0,4,8,24,5,13,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Feb 5, 2018  3:00 PM",24,5,4,60,21,1,15.3,367.2,4,8,24,5,15,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Feb 5, 2018  4:00 PM",9,12,6,47,21,1,15.3,137.7,4,8,24,5,16,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Feb 5, 2018  5:00 PM",16,21,6,9,17,1,15.3,244.8,4,8,24,5,17,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Feb 5, 2018  6:00 PM",10,10,4,5,20,1,15.3,153,4,8,24,5,18,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Feb 5, 2018  7:00 PM",7,7,1,23,23,1,15.3,107.1,4,8,24,5,19,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Feb 5, 2018  8:00 PM",4,4,1,29,15,1,15.3,61.2,4,8,24,5,20,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
"Feb 5, 2018  9:00 PM",0,4,1,0,8,1,15.3,0,4,8,24,5,21,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,206,4.7,16.35,0.29,0.14,0.05
"Feb 6, 2018 12:00 PM",9,4,1,25,21,2,16.2,145.8,5,7,23,5,12,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,206,4.7,16.35,0.29,0.14,0.05
"Feb 6, 2018  1:00 PM",4,2,1,51,12,2,16.2,64.8,5,7,23,5,13,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,206,4.7,16.35,0.29,0.14,0.05
