"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"Apr 10, 2017  6:00 PM",1,1,1,3,17,1,17,17,-1,1,18,1,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,184,4.3,16.35,0.29,0.14,0.05,1
"Apr 11, 2017 12:00 PM",2,1,0.5,35,3.5,2,11.3333333333333,22.6666666666666,-1,0,17,1,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,184,4.3,16.35,0.29,0.14,0.05,2
"Apr 11, 2017  4:00 PM",4,5,0,5.25,6.75,2,11.3333333333333,45.3333333333333,-1,0,17,1,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,4
"Apr 12, 2017  2:00 PM",3,3,0.5,6,11.5,3,11.5,34.5,1,6,16,2,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05,2
"Apr 13, 2017  9:00 AM",9,8,0.333333333333333,7.66666666666667,9.66666666666667,4,10.5555555555556,95,2,5,15,2,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05,3
"Apr 13, 2017  1:00 PM",16,13,0.333333333333333,17,11.6666666666667,4,10.5555555555556,168.888888888889,2,5,15,2,13,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,3
"Apr 13, 2017  4:00 PM",12,8,0.333333333333333,21,7.33333333333333,4,10.5555555555556,126.666666666667,2,5,15,2,16,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,3
"Apr 13, 2017  8:00 PM",2,5,0.5,21,4.5,4,10.5555555555556,21.1111111111111,2,5,15,2,20,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,2
"Apr 14, 2017 10:00 AM",10,9,1,7.5,18.5,5,18.5,185,3,4,14,2,10,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05,2
"Apr 15, 2017 11:00 AM",2,0,0,17,0,6,12.6666666666667,25.3333333333333,4,3,13,2,11,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05,1
"Apr 15, 2017 12:00 PM",12,12,0.333333333333333,152,12.6666666666667,6,12.6666666666667,152,4,3,13,2,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,3
"Apr 16, 2017  3:00 PM",13,6,1,71,9,0,11,143,5,2,12,2,15,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05,1
"Apr 16, 2017  4:00 PM",19,13,0.333333333333333,21,11,0,11,209,5,2,12,2,16,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,3
"Apr 16, 2017  8:00 PM",0,11,0.333333333333333,0,8,0,11,0,5,2,12,2,20,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,3
"Apr 17, 2017 10:00 AM",23,11,1,33,10.5,1,11.1111111111111,255.555555555556,6,1,11,2,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05,2
"Apr 17, 2017 12:00 PM",14,10,0.666666666666667,13.6666666666667,11.3333333333333,1,11.1111111111111,155.555555555555,6,1,11,2,12,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,3
"Apr 17, 2017  4:00 PM",32,34,0.5,13.5,11.25,1,11.1111111111111,355.555555555555,6,1,11,2,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,4
"Apr 17, 2017  8:00 PM",0,2,0,0,0,1,11.1111111111111,0,6,1,11,2,20,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05,1
"Apr 18, 2017 10:00 AM",17,12,1,14,14,2,16.0909090909091,273.545454545454,7,0,10,2,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05,2
"Apr 18, 2017 12:00 PM",24,21,0.5,17.75,15.75,2,16.0909090909091,386.181818181818,7,0,10,2,12,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,4
"Apr 18, 2017  4:00 PM",28,23,0.5,70.5,17.5,2,16.0909090909091,450.545454545455,7,0,10,2,16,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,4
"Apr 18, 2017  8:00 PM",0,5,0.5,0,8,2,16.0909090909091,0,7,0,10,2,20,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,2
"Apr 19, 2017  9:00 AM",10,10,0.333333333333333,6.66666666666667,11.6666666666667,3,10.9,109,1,7,9,3,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05,3
"Apr 19, 2017 12:00 PM",28,16,0.5,28.5,10.25,3,10.9,305.2,1,7,9,3,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,4
"Apr 19, 2017  4:00 PM",13,15,0.666666666666667,36.6666666666667,11,3,10.9,141.7,1,7,9,3,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,3
"Apr 20, 2017  9:00 AM",19,13,0,38,4.66666666666667,4,10.1818181818182,193.454545454546,2,6,8,3,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05,3
"Apr 20, 2017 12:00 PM",20,15,0.333333333333333,15.6666666666667,11,4,10.1818181818182,203.636363636364,2,6,8,3,12,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,3
"Apr 20, 2017  4:00 PM",24,16,0.5,31.75,9.5,4,10.1818181818182,244.363636363636,2,6,8,3,16,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,4
"Apr 20, 2017  8:00 PM",2,10,0.5,43,13.5,4,10.1818181818182,20.3636363636364,2,6,8,3,20,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,2
"Apr 21, 2017 10:00 AM",14,12,1,16,15.5,5,10.6666666666667,149.333333333333,3,5,7,3,10,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05,2
"Apr 21, 2017 12:00 PM",0,1,1,0,1,5,10.6666666666667,0,3,5,7,3,12,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05,1
"Apr 22, 2017 12:00 PM",15,12,0.333333333333333,52,6.66666666666667,6,6.66666666666667,100,4,4,6,3,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05,3
"Apr 23, 2017  2:00 PM",17,8,0,42,6,0,8.6,146.2,5,3,5,3,14,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05,2
"Apr 23, 2017  4:00 PM",19,11,0.5,36,9,0,8.6,163.4,5,3,5,3,16,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,184,4.3,16.35,0.29,0.14,0.05,2
"Apr 23, 2017  8:00 PM",0,13,0.5,0,6.5,0,8.6,0,5,3,5,3,20,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,2
"Apr 24, 2017 10:00 AM",24,15,1,46.5,11,1,9.125,219,6,2,4,3,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05,2
"Apr 24, 2017 12:00 PM",27,12,0.333333333333333,33.6666666666667,5.33333333333333,1,9.125,246.375,6,2,4,3,12,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,3
"Apr 24, 2017  4:00 PM",44,46,0.5,33.75,8.75,1,9.125,401.5,6,2,4,3,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,4
"Apr 24, 2017  8:00 PM",0,2,0,0,0,1,9.125,0,6,2,4,3,20,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05,1
"Apr 25, 2017 10:00 AM",25,20,1,17,9.5,2,10.6363636363636,265.909090909091,7,1,3,3,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,184,4.3,16.35,0.29,0.14,0.05,2
"Apr 25, 2017 12:00 PM",48,38,1,28.5,11.5,2,10.6363636363636,510.545454545456,7,1,3,3,12,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,4
"Apr 25, 2017  4:00 PM",27,20,0.5,127.75,11.5,2,10.6363636363636,287.181818181818,7,1,3,3,16,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05,4
"Apr 25, 2017  8:00 PM",0,13,1,0,6,2,10.6363636363636,0,7,1,3,3,20,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,184,4.3,16.35,0.29,0.14,0.05,1
