"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"Oct 1, 2018  6:00 PM",3,3,1,1,15.5,1,15.5,46.5,-1,0,32,1,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,220,4.5,16.35,0.29,0.14,0.05,2
"Oct 3, 2018 10:00 AM",4,3,0.5,3.5,12.5,3,12,48,2,5,30,2,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,220,4.5,16.35,0.29,0.14,0.05,2
"Oct 3, 2018 12:00 PM",5,6,0.333333333333333,0.666666666666667,11.6666666666667,3,12,60,2,5,30,2,12,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,220,4.5,16.35,0.29,0.14,0.05,3
"Oct 4, 2018  9:00 AM",2,2,0.5,0.5,12,4,10.2,20.4,3,4,29,2,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,220,4.5,16.35,0.29,0.14,0.05,2
"Oct 4, 2018  2:00 PM",9,9,0.5,10,11,4,10.2,91.8,3,4,29,2,14,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,220,4.5,16.35,0.29,0.14,0.05,2
"Oct 4, 2018  4:00 PM",8,7,1,1,2.5,4,10.2,81.6,3,4,29,2,16,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,220,4.5,16.35,0.29,0.14,0.05,2
"Oct 5, 2018  4:00 PM",19,19,0.666666666666667,13,10.3333333333333,5,15.5,294.5,4,3,28,2,16,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,220,4.5,16.35,0.29,0.14,0.05,3
"Oct 8, 2018  1:00 PM",23,21,0.666666666666667,31.3333333333333,13.3333333333333,1,12.6,289.8,7,0,25,2,13,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,220,4.5,16.35,0.29,0.14,0.05,3
"Oct 8, 2018  6:00 PM",23,18,1,25.5,11.5,1,12.6,289.8,7,0,25,2,18,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,220,4.5,16.35,0.29,0.14,0.05,2
"Oct 8, 2018  8:00 PM",0,1,0,0,0,1,12.6,0,7,0,25,2,20,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,220,4.5,16.35,0.29,0.14,0.05,1
"Oct 9, 2018  1:00 PM",23,15,0.666666666666667,14.3333333333333,19.6666666666667,2,15.5,356.5,1,6,24,2,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,220,4.5,16.35,0.29,0.14,0.05,3
"Oct 9, 2018  4:00 PM",3,6,1,5,3,2,15.5,46.5,1,6,24,2,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,220,4.5,16.35,0.29,0.14,0.05,1
"Oct 10, 2018 10:00 AM",9,6,0.5,13,22,3,15.2857142857143,137.571428571429,2,5,23,3,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,220,4.5,16.35,0.29,0.14,0.05,2
"Oct 10, 2018 12:00 PM",30,27,0.75,13.75,14.5,3,15.2857142857143,458.571428571428,2,5,23,3,12,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,220,4.5,16.35,0.29,0.14,0.05,4
"Oct 10, 2018  4:00 PM",0,3,1,0,5,3,15.2857142857143,0,2,5,23,3,16,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,220,4.5,16.35,0.29,0.14,0.05,1
"Oct 11, 2018  8:00 AM",11,11,0.333333333333333,1.66666666666667,19.6666666666667,4,14.6666666666667,161.333333333333,3,4,22,3,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,220,4.5,16.35,0.29,0.14,0.05,3
"Oct 11, 2018  2:00 PM",6,4,0.5,2.5,12,4,14.6666666666667,88,3,4,22,3,14,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,220,4.5,16.35,0.29,0.14,0.05,2
"Oct 11, 2018  4:00 PM",2,3,2,2,5,4,14.6666666666667,29.3333333333333,3,4,22,3,16,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,220,4.5,16.35,0.29,0.14,0.05,1
"Oct 12, 2018  1:00 PM",5,5,0.333333333333333,14,8,5,14,70,4,3,21,3,13,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,220,4.5,16.35,0.29,0.14,0.05,3
"Oct 12, 2018  4:00 PM",19,16,0.666666666666667,5.66666666666667,10.6666666666667,5,14,266,4,3,21,3,16,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,220,4.5,16.35,0.29,0.14,0.05,3
"Oct 15, 2018 12:00 PM",21,20,0.25,17.5,11.75,1,11.3333333333333,238,7,0,18,3,12,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,220,4.5,16.35,0.29,0.14,0.05,4
