"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"Apr 22, 2018  8:00 PM",5,22,1,30.3333333333333,12.3333333333333,0,12.8,64,3,9,19,3,20,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"Apr 23, 2018  6:00 PM",52,30,2,27,15.5,1,13,676,4,8,18,3,18,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 23, 2018  8:00 PM",26,39,1.33333333333333,27.6666666666667,7,1,13,338,4,8,18,3,20,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"Apr 24, 2018  5:00 PM",42,13,0,66.6666666666667,16,2,18.25,766.5,5,7,17,3,17,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"Apr 24, 2018  8:00 PM",4,28,1,34.3333333333333,8.33333333333333,2,18.25,73,5,7,17,3,20,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"Apr 25, 2018  6:00 PM",45,38,2,5.5,9.5,3,7.8,351,6,6,16,4,18,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 25, 2018  8:00 PM",30,30,0.666666666666667,30,6.66666666666667,3,7.8,234,6,6,16,4,20,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"Apr 26, 2018  6:00 PM",39,8,1,52,26.5,4,26.75,1043.25,7,5,15,4,18,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 26, 2018  8:00 PM",5,14,1,0,18,4,26.75,133.75,7,5,15,4,20,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"Apr 28, 2018 12:00 PM",37,17,0.5,111,9.25,6,10.4,384.8,9,3,13,4,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,4
