"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","index"
"Apr 4, 2017  5:00 PM",0,0,0,0,0,2,15,0,-1,10,29,1,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,41
"Apr 4, 2017  6:00 PM",0,0,0,0,0,2,15,0,-1,10,29,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,42
"Apr 4, 2017  7:00 PM",0,0,0,0,0,2,15,0,-1,10,29,1,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,43
"Apr 4, 2017  8:00 PM",0,0,0,0,0,2,15,0,-1,10,29,1,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,44
"Apr 4, 2017  9:00 PM",0,0,0,0,0,2,15,0,-1,10,29,1,21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,45
"Apr 5, 2017  9:00 AM",0,0,0,0,0,3,15,0,-1,9,28,1,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,57
"Apr 5, 2017 10:00 AM",0,0,0,0,0,3,15,0,-1,9,28,1,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,58
"Apr 5, 2017 11:00 AM",0,0,0,0,0,3,15,0,-1,9,28,1,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,59
"Apr 5, 2017 12:00 PM",0,0,0,0,0,3,15,0,-1,9,28,1,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,60
"Apr 5, 2017  1:00 PM",0,0,0,0,0,3,15,0,-1,9,28,1,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,61
"Apr 5, 2017  2:00 PM",0,0,0,0,0,3,15,0,-1,9,28,1,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,62
"Apr 5, 2017  3:00 PM",0,0,0,0,0,3,15,0,-1,9,28,1,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,63
"Apr 5, 2017  4:00 PM",0,0,0,0,0,3,15,0,-1,9,28,1,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,64
"Apr 5, 2017  5:00 PM",0,0,0,0,0,3,15,0,-1,9,28,1,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,65
"Apr 5, 2017  6:00 PM",0,0,0,0,0,3,15,0,-1,9,28,1,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,66
"Apr 5, 2017  7:00 PM",0,0,0,0,0,3,15,0,-1,9,28,1,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,67
"Apr 5, 2017  8:00 PM",0,0,0,0,0,3,15,0,-1,9,28,1,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,68
"Apr 5, 2017  9:00 PM",0,0,0,0,0,3,15,0,-1,9,28,1,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,69
"Apr 6, 2017  9:00 AM",0,0,0,0,0,4,15,0,-1,8,27,1,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,81
"Apr 6, 2017 10:00 AM",0,0,0,0,0,4,15,0,-1,8,27,1,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,82
"Apr 6, 2017 11:00 AM",0,0,0,0,0,4,15,0,-1,8,27,1,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,83
"Apr 6, 2017 12:00 PM",0,0,0,0,0,4,15,0,-1,8,27,1,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,84
"Apr 6, 2017  1:00 PM",0,0,0,0,0,4,15,0,-1,8,27,1,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,85
"Apr 6, 2017  2:00 PM",0,0,0,0,0,4,15,0,-1,8,27,1,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,86
"Apr 6, 2017  3:00 PM",0,0,0,0,0,4,15,0,-1,8,27,1,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,87
"Apr 6, 2017  4:00 PM",0,0,0,0,0,4,15,0,-1,8,27,1,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,88
"Apr 6, 2017  5:00 PM",0,0,0,0,0,4,15,0,-1,8,27,1,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,89
"Apr 6, 2017  6:00 PM",0,0,0,0,0,4,15,0,-1,8,27,1,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,90
"Apr 6, 2017  7:00 PM",0,0,0,0,0,4,15,0,-1,8,27,1,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,91
"Apr 6, 2017  8:00 PM",0,0,0,0,0,4,15,0,-1,8,27,1,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,92
"Apr 6, 2017  9:00 PM",0,0,0,0,0,4,15,0,-1,8,27,1,21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,93
"Apr 7, 2017  9:00 AM",0,0,0,0,0,5,15,0,-1,7,26,1,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,105
"Apr 7, 2017 10:00 AM",0,0,0,0,0,5,15,0,-1,7,26,1,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,106
"Apr 7, 2017 11:00 AM",0,0,0,0,0,5,15,0,-1,7,26,1,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,107
"Apr 7, 2017 12:00 PM",0,0,0,0,0,5,15,0,-1,7,26,1,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,108
"Apr 7, 2017  1:00 PM",0,0,0,0,0,5,15,0,-1,7,26,1,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,109
"Apr 7, 2017  2:00 PM",0,0,0,0,0,5,15,0,-1,7,26,1,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,110
"Apr 7, 2017  3:00 PM",0,0,0,0,0,5,15,0,-1,7,26,1,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,111
"Apr 7, 2017  4:00 PM",0,0,0,0,0,5,15,0,-1,7,26,1,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,112
"Apr 7, 2017  5:00 PM",0,0,0,0,0,5,15,0,-1,7,26,1,17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,113
"Apr 7, 2017  6:00 PM",0,0,0,0,0,5,15,0,-1,7,26,1,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,114
"Apr 7, 2017  7:00 PM",0,0,0,0,0,5,15,0,-1,7,26,1,19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,115
"Apr 7, 2017  8:00 PM",0,0,0,0,0,5,15,0,-1,7,26,1,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,116
"Apr 7, 2017  9:00 PM",0,0,0,0,0,5,15,0,-1,7,26,1,21,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,117
"Apr 8, 2017  9:00 AM",0,0,0,0,0,6,15,0,-1,6,25,1,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,129
"Apr 8, 2017 10:00 AM",0,0,0,0,0,6,15,0,-1,6,25,1,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,130
"Apr 8, 2017 11:00 AM",0,0,0,0,0,6,15,0,-1,6,25,1,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,131
"Apr 8, 2017 12:00 PM",0,0,0,0,0,6,15,0,-1,6,25,1,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,132
"Apr 8, 2017  1:00 PM",0,0,0,0,0,6,15,0,-1,6,25,1,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,133
"Apr 8, 2017  2:00 PM",0,0,0,0,0,6,15,0,-1,6,25,1,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,134
"Apr 8, 2017  3:00 PM",0,0,0,0,0,6,15,0,-1,6,25,1,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,135
"Apr 8, 2017  4:00 PM",0,0,0,0,0,6,15,0,-1,6,25,1,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,136
"Apr 8, 2017  5:00 PM",0,0,0,0,0,6,15,0,-1,6,25,1,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,137
"Apr 8, 2017  6:00 PM",0,0,0,0,0,6,15,0,-1,6,25,1,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,138
"Apr 8, 2017  7:00 PM",0,0,0,0,0,6,15,0,-1,6,25,1,19,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,139
"Apr 8, 2017  8:00 PM",0,0,0,0,0,6,15,0,-1,6,25,1,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,140
"Apr 8, 2017  9:00 PM",0,0,0,0,0,6,15,0,-1,6,25,1,21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,141
"Apr 10, 2017  9:00 AM",0,0,0,0,0,1,15,0,-1,4,23,2,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,9
"Apr 10, 2017 10:00 AM",0,0,0,0,0,1,15,0,-1,4,23,2,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,10
"Apr 10, 2017 11:00 AM",0,0,0,0,0,1,15,0,-1,4,23,2,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,11
"Apr 10, 2017 12:00 PM",0,0,0,0,0,1,15,0,-1,4,23,2,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,12
"Apr 10, 2017  1:00 PM",0,0,0,0,0,1,15,0,-1,4,23,2,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,13
"Apr 10, 2017  2:00 PM",0,0,0,0,0,1,15,0,-1,4,23,2,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,14
"Apr 10, 2017  3:00 PM",0,0,0,0,0,1,15,0,-1,4,23,2,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,15
"Apr 10, 2017  4:00 PM",0,0,0,0,0,1,15,0,-1,4,23,2,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,16
"Apr 10, 2017  5:00 PM",0,0,0,0,0,1,15,0,-1,4,23,2,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,17
"Apr 10, 2017  6:00 PM",0,0,0,0,0,1,15,0,-1,4,23,2,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,18
"Apr 10, 2017  7:00 PM",0,0,0,0,0,1,15,0,-1,4,23,2,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,19
"Apr 10, 2017  8:00 PM",0,0,0,0,0,1,15,0,-1,4,23,2,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,20
"Apr 10, 2017  9:00 PM",0,0,0,0,0,1,15,0,-1,4,23,2,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,21
"Apr 11, 2017  9:00 AM",0,0,0,0,0,2,15,0,-1,3,22,2,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,33
"Apr 11, 2017 10:00 AM",0,0,0,0,0,2,15,0,-1,3,22,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,34
"Apr 11, 2017 11:00 AM",0,0,0,0,0,2,15,0,-1,3,22,2,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,35
"Apr 11, 2017 12:00 PM",0,0,0,0,0,2,15,0,-1,3,22,2,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,36
"Apr 11, 2017  1:00 PM",0,0,0,0,0,2,15,0,-1,3,22,2,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,37
"Apr 11, 2017  2:00 PM",0,0,0,0,0,2,15,0,-1,3,22,2,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,38
"Apr 11, 2017  3:00 PM",0,0,0,0,0,2,15,0,-1,3,22,2,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,39
"Apr 11, 2017  4:00 PM",0,0,0,0,0,2,15,0,-1,3,22,2,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,40
"Apr 11, 2017  5:00 PM",0,0,0,0,0,2,15,0,-1,3,22,2,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,41
"Apr 11, 2017  6:00 PM",0,0,0,0,0,2,15,0,-1,3,22,2,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,42
"Apr 11, 2017  7:00 PM",0,0,0,0,0,2,15,0,-1,3,22,2,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,43
"Apr 11, 2017  8:00 PM",0,0,0,0,0,2,15,0,-1,3,22,2,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,44
"Apr 11, 2017  9:00 PM",0,0,0,0,0,2,15,0,-1,3,22,2,21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,45
"Apr 12, 2017  9:00 AM",0,0,0,0,0,3,37.8,0,-1,2,21,2,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,57
"Apr 12, 2017 10:00 AM",0,0,0,0,0,3,37.8,0,-1,2,21,2,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,58
"Apr 12, 2017 11:00 AM",0,0,0,0,0,3,37.8,0,-1,2,21,2,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,59
"Apr 12, 2017 12:00 PM",0,0,0,0,0,3,37.8,0,-1,2,21,2,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,60
"Apr 12, 2017  1:00 PM",0,0,0,0,0,3,37.8,0,-1,2,21,2,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,61
"Apr 12, 2017  2:00 PM",0,0,0,0,0,3,37.8,0,-1,2,21,2,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,62
"Apr 12, 2017  3:00 PM",0,0,0,0,0,3,37.8,0,-1,2,21,2,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,63
"Apr 12, 2017  4:00 PM",0,0,0,0,0,3,37.8,0,-1,2,21,2,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,64
"Apr 12, 2017  5:00 PM",0,0,0,0,0,3,37.8,0,-1,2,21,2,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,65
"Apr 12, 2017  6:00 PM",1,0,0,1,0,3,37.8,37.8,-1,2,21,2,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,66
"Apr 12, 2017  7:00 PM",15,0,1,149,62,3,37.8,567,-1,2,21,2,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,67
"Apr 12, 2017  8:00 PM",7,3,1,0,24,3,37.8,264.6,-1,2,21,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,68
"Apr 12, 2017  9:00 PM",1,2,1,0,48,3,37.8,37.8,-1,2,21,2,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,93,4,10.12,0.04,0.27,0.08,69
